13:49:29.893 DB not initialized, please visit setup page - http://[your-server-host]:8080 to see instructions on how to initialize Trilium.
13:49:29.895 DB size: 4 KB
13:49:30.508 {
  "appVersion": "0.61.14",
  "dbVersion": 227,
  "syncVersion": 31,
  "buildDate": "2023-11-16T00:21:34+01:00",
  "buildRevision": "0afc41060a935a46642a082128bea5002c2410e1",
  "dataDirectory": "/home/node/trilium-data",
  "clipperProtocolVersion": "1.0",
  "utcDateTime": "2023-11-30T13:49:29.683Z"
}
13:49:30.508 CPU model: Intel(R) Core(TM) i7-10710U CPU @ 1.10GHz, logical cores: 12 freq: 3870 Mhz
13:49:30.508 Trusted reverse proxy: false
13:49:30.509 App HTTP server starting up at port 8080
14:56:31.686 Error: Router not found for request /api?timeout=32s
14:56:31.695 Error: Router not found for request /apis?timeout=32s
14:56:31.697 Error: Router not found for request /api?timeout=32s
14:56:31.699 Error: Router not found for request /apis?timeout=32s
14:56:31.701 Error: Router not found for request /api?timeout=32s
14:56:31.702 Error: Router not found for request /apis?timeout=32s
14:56:31.703 Error: Router not found for request /api?timeout=32s
14:56:31.705 Error: Router not found for request /apis?timeout=32s
14:56:33.780 Error: Router not found for request /api?timeout=32s
14:56:33.782 Error: Router not found for request /apis?timeout=32s
14:56:33.783 Error: Router not found for request /api?timeout=32s
14:56:33.792 Error: Router not found for request /apis?timeout=32s
14:56:33.793 Error: Router not found for request /api?timeout=32s
14:56:33.795 Error: Router not found for request /apis?timeout=32s
14:56:33.796 Error: Router not found for request /api?timeout=32s
14:56:33.797 Error: Router not found for request /apis?timeout=32s
14:56:33.798 Error: Router not found for request /api?timeout=32s
14:56:33.799 Error: Router not found for request /apis?timeout=32s
14:56:35.900 Error: Router not found for request /api?timeout=32s
14:56:35.902 Error: Router not found for request /apis?timeout=32s
14:56:35.903 Error: Router not found for request /api?timeout=32s
14:56:35.912 Error: Router not found for request /apis?timeout=32s
14:56:35.914 Error: Router not found for request /api?timeout=32s
14:56:35.915 Error: Router not found for request /apis?timeout=32s
14:56:35.916 Error: Router not found for request /api?timeout=32s
14:56:35.917 Error: Router not found for request /apis?timeout=32s
14:56:35.919 Error: Router not found for request /api?timeout=32s
14:56:35.920 Error: Router not found for request /apis?timeout=32s
14:56:38.016 Error: Router not found for request /api?timeout=32s
14:56:38.017 Error: Router not found for request /apis?timeout=32s
14:56:38.019 Error: Router not found for request /api?timeout=32s
14:56:38.028 Error: Router not found for request /apis?timeout=32s
14:56:38.029 Error: Router not found for request /api?timeout=32s
14:56:38.030 Error: Router not found for request /apis?timeout=32s
14:56:38.031 Error: Router not found for request /api?timeout=32s
14:56:38.032 Error: Router not found for request /apis?timeout=32s
14:56:38.034 Error: Router not found for request /api?timeout=32s
14:56:38.035 Error: Router not found for request /apis?timeout=32s
14:56:40.107 Error: Router not found for request /api?timeout=32s
14:56:40.109 Error: Router not found for request /apis?timeout=32s
14:56:40.110 Error: Router not found for request /api?timeout=32s
14:56:40.119 Error: Router not found for request /apis?timeout=32s
14:56:40.120 Error: Router not found for request /api?timeout=32s
14:56:40.121 Error: Router not found for request /apis?timeout=32s
14:56:40.122 Error: Router not found for request /api?timeout=32s
14:56:40.123 Error: Router not found for request /apis?timeout=32s
14:56:40.125 Error: Router not found for request /api?timeout=32s
14:56:40.126 Error: Router not found for request /apis?timeout=32s
14:56:42.196 Error: Router not found for request /api?timeout=32s
14:56:42.197 Error: Router not found for request /apis?timeout=32s
14:56:42.199 Error: Router not found for request /api?timeout=32s
14:56:42.207 Error: Router not found for request /apis?timeout=32s
14:56:42.209 Error: Router not found for request /api?timeout=32s
14:56:42.210 Error: Router not found for request /apis?timeout=32s
14:56:42.211 Error: Router not found for request /api?timeout=32s
14:56:42.212 Error: Router not found for request /apis?timeout=32s
14:56:42.213 Error: Router not found for request /api?timeout=32s
14:56:42.214 Error: Router not found for request /apis?timeout=32s
14:56:44.281 Error: Router not found for request /api?timeout=32s
14:56:44.283 Error: Router not found for request /apis?timeout=32s
14:56:44.284 Error: Router not found for request /api?timeout=32s
14:56:44.285 Error: Router not found for request /apis?timeout=32s
14:56:44.286 Error: Router not found for request /api?timeout=32s
14:56:44.287 Error: Router not found for request /apis?timeout=32s
14:56:44.288 Error: Router not found for request /api?timeout=32s
14:56:44.289 Error: Router not found for request /apis?timeout=32s
14:56:44.290 Error: Router not found for request /api?timeout=32s
14:56:44.292 Error: Router not found for request /apis?timeout=32s
14:56:46.387 Error: Router not found for request /api?timeout=32s
14:56:46.389 Error: Router not found for request /apis?timeout=32s
14:56:46.390 Error: Router not found for request /api?timeout=32s
14:56:46.399 Error: Router not found for request /apis?timeout=32s
14:56:46.401 Error: Router not found for request /api?timeout=32s
14:56:46.402 Error: Router not found for request /apis?timeout=32s
14:56:46.403 Error: Router not found for request /api?timeout=32s
14:56:46.404 Error: Router not found for request /apis?timeout=32s
14:56:46.406 Error: Router not found for request /api?timeout=32s
14:56:46.407 Error: Router not found for request /apis?timeout=32s
14:56:48.486 Error: Router not found for request /api?timeout=32s
14:56:48.487 Error: Router not found for request /apis?timeout=32s
14:56:48.489 Error: Router not found for request /api?timeout=32s
14:56:48.497 Error: Router not found for request /apis?timeout=32s
14:56:48.498 Error: Router not found for request /api?timeout=32s
14:56:48.499 Error: Router not found for request /apis?timeout=32s
14:56:48.501 Error: Router not found for request /api?timeout=32s
14:56:48.502 Error: Router not found for request /apis?timeout=32s
14:56:48.503 Error: Router not found for request /api?timeout=32s
14:56:48.505 Error: Router not found for request /apis?timeout=32s
14:56:48.951 200 GET /api/health-check with 15 bytes took 0ms
14:56:50.575 Error: Router not found for request /api?timeout=32s
14:56:50.576 Error: Router not found for request /apis?timeout=32s
14:56:50.578 Error: Router not found for request /api?timeout=32s
14:56:50.579 Error: Router not found for request /apis?timeout=32s
14:56:50.580 Error: Router not found for request /api?timeout=32s
14:56:50.582 Error: Router not found for request /apis?timeout=32s
14:56:50.583 Error: Router not found for request /api?timeout=32s
14:56:50.584 Error: Router not found for request /apis?timeout=32s
14:56:50.585 Error: Router not found for request /api?timeout=32s
14:56:50.586 Error: Router not found for request /apis?timeout=32s
14:56:52.686 Error: Router not found for request /api?timeout=32s
14:56:52.688 Error: Router not found for request /apis?timeout=32s
14:56:52.689 Error: Router not found for request /api?timeout=32s
14:56:52.690 Error: Router not found for request /apis?timeout=32s
14:56:52.692 Error: Router not found for request /api?timeout=32s
14:56:52.694 Error: Router not found for request /apis?timeout=32s
14:56:52.695 Error: Router not found for request /api?timeout=32s
14:56:52.696 Error: Router not found for request /apis?timeout=32s
14:56:52.697 Error: Router not found for request /api?timeout=32s
14:56:52.698 Error: Router not found for request /apis?timeout=32s
14:56:54.774 Error: Router not found for request /api?timeout=32s
14:56:54.777 Error: Router not found for request /apis?timeout=32s
14:56:54.778 Error: Router not found for request /api?timeout=32s
14:56:54.780 Error: Router not found for request /apis?timeout=32s
14:56:54.782 Error: Router not found for request /api?timeout=32s
14:56:54.784 Error: Router not found for request /apis?timeout=32s
14:56:54.785 Error: Router not found for request /api?timeout=32s
14:56:54.787 Error: Router not found for request /apis?timeout=32s
14:56:54.788 Error: Router not found for request /api?timeout=32s
14:56:54.789 Error: Router not found for request /apis?timeout=32s
14:56:56.885 Error: Router not found for request /api?timeout=32s
14:56:56.887 Error: Router not found for request /apis?timeout=32s
14:56:56.888 Error: Router not found for request /api?timeout=32s
14:56:56.897 Error: Router not found for request /apis?timeout=32s
14:56:56.898 Error: Router not found for request /api?timeout=32s
14:56:56.899 Error: Router not found for request /apis?timeout=32s
14:56:56.901 Error: Router not found for request /api?timeout=32s
14:56:56.902 Error: Router not found for request /apis?timeout=32s
14:56:56.903 Error: Router not found for request /api?timeout=32s
14:56:56.904 Error: Router not found for request /apis?timeout=32s
14:56:58.987 Error: Router not found for request /api?timeout=32s
14:56:58.988 Error: Router not found for request /apis?timeout=32s
14:56:58.989 Error: Router not found for request /api?timeout=32s
14:56:58.998 Error: Router not found for request /apis?timeout=32s
14:56:59.000 Error: Router not found for request /api?timeout=32s
14:56:59.001 Error: Router not found for request /apis?timeout=32s
14:56:59.002 Error: Router not found for request /api?timeout=32s
14:56:59.003 Error: Router not found for request /apis?timeout=32s
14:56:59.004 Error: Router not found for request /api?timeout=32s
14:56:59.005 Error: Router not found for request /apis?timeout=32s
14:57:01.100 Error: Router not found for request /api?timeout=32s
14:57:01.102 Error: Router not found for request /apis?timeout=32s
14:57:01.103 Error: Router not found for request /api?timeout=32s
14:57:01.112 Error: Router not found for request /apis?timeout=32s
14:57:01.113 Error: Router not found for request /api?timeout=32s
14:57:01.114 Error: Router not found for request /apis?timeout=32s
14:57:01.115 Error: Router not found for request /api?timeout=32s
14:57:01.116 Error: Router not found for request /apis?timeout=32s
14:57:01.117 Error: Router not found for request /api?timeout=32s
14:57:01.119 Error: Router not found for request /apis?timeout=32s
14:57:03.190 Error: Router not found for request /api?timeout=32s
14:57:03.192 Error: Router not found for request /apis?timeout=32s
14:57:03.193 Error: Router not found for request /api?timeout=32s
14:57:03.202 Error: Router not found for request /apis?timeout=32s
14:57:03.203 Error: Router not found for request /api?timeout=32s
14:57:03.205 Error: Router not found for request /apis?timeout=32s
14:57:03.206 Error: Router not found for request /api?timeout=32s
14:57:03.207 Error: Router not found for request /apis?timeout=32s
14:57:03.209 Error: Router not found for request /api?timeout=32s
14:57:03.210 Error: Router not found for request /apis?timeout=32s
14:57:05.287 Error: Router not found for request /api?timeout=32s
14:57:05.288 Error: Router not found for request /apis?timeout=32s
14:57:05.289 Error: Router not found for request /api?timeout=32s
14:57:05.301 Error: Router not found for request /apis?timeout=32s
14:57:05.304 Error: Router not found for request /api?timeout=32s
14:57:05.306 Error: Router not found for request /apis?timeout=32s
14:57:05.307 Error: Router not found for request /api?timeout=32s
14:57:05.308 Error: Router not found for request /apis?timeout=32s
14:57:05.309 Error: Router not found for request /api?timeout=32s
14:57:05.310 Error: Router not found for request /apis?timeout=32s
14:57:07.406 Error: Router not found for request /api?timeout=32s
14:57:07.408 Error: Router not found for request /apis?timeout=32s
14:57:07.409 Error: Router not found for request /api?timeout=32s
14:57:07.421 Error: Router not found for request /apis?timeout=32s
14:57:07.427 Error: Router not found for request /api?timeout=32s
14:57:07.432 Error: Router not found for request /apis?timeout=32s
14:57:07.440 Error: Router not found for request /api?timeout=32s
14:57:07.446 Error: Router not found for request /apis?timeout=32s
14:57:07.452 Error: Router not found for request /api?timeout=32s
14:57:07.456 Error: Router not found for request /apis?timeout=32s
14:57:09.543 Error: Router not found for request /api?timeout=32s
14:57:09.544 Error: Router not found for request /apis?timeout=32s
14:57:09.546 Error: Router not found for request /api?timeout=32s
14:57:09.554 Error: Router not found for request /apis?timeout=32s
14:57:09.556 Error: Router not found for request /api?timeout=32s
14:57:09.558 Error: Router not found for request /apis?timeout=32s
14:57:09.559 Error: Router not found for request /api?timeout=32s
14:57:09.560 Error: Router not found for request /apis?timeout=32s
14:57:09.562 Error: Router not found for request /api?timeout=32s
14:57:09.564 Error: Router not found for request /apis?timeout=32s
14:57:11.641 Error: Router not found for request /api?timeout=32s
14:57:11.642 Error: Router not found for request /apis?timeout=32s
14:57:11.644 Error: Router not found for request /api?timeout=32s
14:57:11.653 Error: Router not found for request /apis?timeout=32s
14:57:11.654 Error: Router not found for request /api?timeout=32s
14:57:11.655 Error: Router not found for request /apis?timeout=32s
14:57:11.657 Error: Router not found for request /api?timeout=32s
14:57:11.658 Error: Router not found for request /apis?timeout=32s
14:57:11.659 Error: Router not found for request /api?timeout=32s
14:57:11.660 Error: Router not found for request /apis?timeout=32s
14:57:13.758 Error: Router not found for request /api?timeout=32s
14:57:13.759 Error: Router not found for request /apis?timeout=32s
14:57:13.760 Error: Router not found for request /api?timeout=32s
14:57:13.772 Error: Router not found for request /apis?timeout=32s
14:57:13.780 Error: Router not found for request /api?timeout=32s
14:57:13.785 Error: Router not found for request /apis?timeout=32s
14:57:13.790 Error: Router not found for request /api?timeout=32s
14:57:13.795 Error: Router not found for request /apis?timeout=32s
14:57:13.801 Error: Router not found for request /api?timeout=32s
14:57:13.805 Error: Router not found for request /apis?timeout=32s
14:57:15.882 Error: Router not found for request /api?timeout=32s
14:57:15.883 Error: Router not found for request /apis?timeout=32s
14:57:15.884 Error: Router not found for request /api?timeout=32s
14:57:15.894 Error: Router not found for request /apis?timeout=32s
14:57:15.895 Error: Router not found for request /api?timeout=32s
14:57:15.896 Error: Router not found for request /apis?timeout=32s
14:57:15.897 Error: Router not found for request /api?timeout=32s
14:57:15.898 Error: Router not found for request /apis?timeout=32s
14:57:15.899 Error: Router not found for request /api?timeout=32s
14:57:15.901 Error: Router not found for request /apis?timeout=32s
14:57:17.997 Error: Router not found for request /api?timeout=32s
